账号,微博,时间,肺炎相关,转发,评论,点赞,mid,地址
央视新闻,【#冬至来啦# 你今天吃饺子吗？】今天冬至，俗话说：“冬至不端饺子碗，冻掉耳朵没人管。”作为地道北方人的小编，元旦吃、春节吃、元宵节吃，立春、立夏、立秋、立冬吃，春分、夏至、秋分、冬至还吃，就连端午节、中秋节，也要吃个饺子打底！#北方人对饺子的爱#为何如此执着？戳↓#冬至#,12/22/2019 7:32,0,2146,1330,6177,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlU1080gO?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#2019守护国旗瞬间# 让人热泪盈眶！】消防员执行任务后擦亮胸前国旗、学生小心擦拭被雨水淋湿的国旗、男孩扶起路边吹落的国旗后反复回头确认……2019年，你们用行动守护国旗的样子太帅了！转发！#五星红旗有14亿护旗手#！致敬每一颗爱国心！,12/22/2019 8:06,0,2477,783,13395,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlUeB7oNH?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【急转！这个问题非常重要！#冬至吃啥#】今天，冬至！俗语说，冬至大如年！这么重要的日子，吃什么？汤圆、饺子、火锅、羊肉汤、糍粑、糯米饭、馄饨……快来写下你的答案！#冬至#,12/22/2019 8:30,0,5802,17086,90420,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlUooo5ld?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【投票！#冬至吃啥#】今天冬至，今天吃啥？看看有多少人和你一样？哪种最多？↓↓↓#冬至# R央视新闻的微博投票,12/22/2019 8:57,0,1386,6018,259622,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlUzsuMpD?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#广东中山一小区火灾6人死亡#】今天凌晨，广东省中山市古镇镇晋南路一小区住宅发生火灾。消防部门2时3分接报后第一时间派员扑救，至凌晨3时许，明火被扑灭。现场清理过程中发现6人死亡。目前火灾原因正在调查中。,12/22/2019 9:28,0,181,411,1306,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlULYdu7j?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【投票！#考研你会考几次#】今年考研341万人报名，与2015年相比，考研人数5年翻了一番。其中，有不少考生是二战、三战考研。考研，你会考几次？转起！一起上岸！ R央视新闻的微博投票,12/22/2019 10:08,0,188,701,52583,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlV2joCGI?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【为爱转发！好听！#你笑起来真好看原创演唱#】歌曲《你笑起来真好看》原创者李凯稠一家与杜江霍思燕一家一起为爱献唱！@杜江侦察记 @霍思燕 @李凯稠Akai L春晚的微博视频 @春晚,12/22/2019 10:36,0,15863,6290,157371,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlVdH2FAK?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#车窗扔烟头点着自己车#】近日，河北一辆小型货车拉着一团火焰行驶。执勤民警发现后，对该车进行喊话并示意停车，为其灭火。经查，起火原因系坐在副驾驶的男子，将未熄灭的烟头扔出窗外，正好落在后车厢，点燃纸箱。戳↓转起提醒：请勿车窗抛物！L青豆视频的秒拍视频 @青豆视频,12/22/2019 11:10,0,395,704,6240,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlVrsrbkk?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【转起分享！#康辉的才艺表演#】弹吉他、唱歌、RAP……除了“怼人”功力了得，“宝藏哥哥”康辉还有这么多你没见过的样子！戳视频↓康康你爱的是哪个康辉？L央视综艺一堂好课的微博视频 @央视综艺一堂好课,12/22/2019 11:33,0,5059,2646,77168,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlVAwr3gW?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"【#机长一句话获无数网友点赞#太暖！转起！】近日，北京大兴机场电波中有这样一段对话：
机长：“东方5130往前滑点行吗？让机务先走了，天太冷了。”
塔台：“稍等一下吧。”
机长：“这么冷的天，站了三个机务…我往前挪一点点行吧？”
塔台：“东方5130，可以，跟随引导车，往前走一点。”

科普 ...展开全文c",12/22/2019 12:21,0,2407,1405,28827,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlVU1D4hZ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#冬至吃啥#？直播带你尝318种饺子！你爱什么馅？】在我国北方地区，每到冬至，都有吃饺子的习惯。陕西西安德发长饺子宴有着318个花样饺子品种，被认定为“中华名小吃”！看直播↓一起打卡大雁塔，品尝318种饺子！(央视记者常青） O央视新闻的微博直播 .,12/22/2019 13:00,0,712,531,8953,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlWa3Eyem?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,回复@三三LZYYZ:所以今天妈妈给你做了啥？//@三三LZYYZ:我觉得这个问题不要我觉得，要我妈觉得。。,12/22/2019 13:22,0,195,430,2325,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlWiUEKBL?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【请问，什么树能结这种果子？】是不是得像图里一样，把叶子都薅下来，才能跟得上营养？你有同样疑问吗？转起！@iPanda熊猫频道,12/22/2019 13:51,0,1082,766,5231,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlWuC8Hir?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#启航2020#【央视跨年盛典越来越近啦！2020，一起爱你爱你！】爱你中国，爱你新时代，爱你___成了最美最潮的表白句式！你的表白对象是谁？大声说出来，快快加入#2020行动#！你最希望在跨年夜看到谁？你最想对谁说爱你？转起！@李宇春 @孙楠 @韩雪 @魏大勋 @关晓彤 @许魏洲ZZ @元气少女惠Rachel @师鹏说 ...展开全文c,12/22/2019 14:27,0,921,1367,37335,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlWJkhjzh?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,为你这一年的收获感到开心~向着梦想出发的你，2020一定会去到喜欢的城市，拿到理想的成绩，遇到更好的自己！带话题#给2020的一封信#发微博，一起写下你对2020的期许！,12/22/2019 14:59,0,112,76,863,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlWWkq6F9?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#航天人一路跟随送胖五火箭出征#】昨天，国家航天局发布消息，长征五号遥三火箭计划于本月底前后择机实施飞行试验任务！发射前的最后一次转运，全程近3公里的路途，航天人一路相送！戳↓转发！为中国航天加油！ （央视记者孙继文）L央视新闻的微博视频,12/22/2019 15:23,0,1214,609,6636,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlX6a0h8N?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#就业有位来#【有用！20个Word文字处理技巧，学完不求人！转存！】,12/22/2019 15:58,0,6254,217,3651,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlXkdqVQL?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#央视曝光健身房办卡陷阱#】去年，深圳金女士在小区遇到赛乐威健身房推销人员，声称小区马上开分店，交了6000元办了5年的卡，没想到，健身房不开了……但交的钱居然不能退！“赛乐威健身”工作人员称：“我也不知道你应该去找谁，你就算去法院告也好，我们也没办法…”你会办商家的预付卡吗？  ...展开全文c,12/22/2019 16:36,0,6576,12670,117602,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlXzJd2Ji?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#考完研最想做什么#】今天，2020考研初试大部分科目结束。考试结束，你最想做什么？是好好睡一觉，还是大吃一顿？还是继续从容地准备复试？快来投票！#考研结束# R央视新闻的微博投票,12/22/2019 17:00,0,482,1517,96636,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlXJgbBLG?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【那年今日丨钢铁是这样炼成的】11岁做童工，15岁上战场，16岁负重伤，23岁瘫痪。尽管饱受病痛折磨，他从未向死神低头，以惊人毅力写就《钢铁是怎样炼成的》。1936年的今天，奥斯特洛夫斯基去世，年仅32岁。他以短暂的人生定义生命，“回忆往事时，不因虚度年华而悔恨，不因碌碌无为而羞耻”，共勉！,12/22/2019 17:37,0,1112,450,5643,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlXYukmVl?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#考研难还是读研难# 】#考研结束#转起！分享你的感悟吧！,12/22/2019 18:03,0,5581,10515,100975,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlY8Y4Doe?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#就业有位来#【用好Word中的Ctrl键 调格式不费力】①Ctrl+[ 缩小字号，Ctrl+] 扩大字号；②CTRL+L 左对齐，CTRL+E 居中，CTRL+R 右对齐，Ctrl+J 两端对齐；③Ctrl+2 设为双倍行距；④Ctrl+0：段前添加一行间距。,12/22/2019 18:47,0,2330,110,2326,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlYqXirXR?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#院士林宗虎逝世# 转！送别！】中国工程院院士、西安交通大学西迁教授、我国著名能源动力工程专家林宗虎教授，因病医治无效，于12月21日逝世，享年87岁。他曾提出气液两相流量测量的“林氏公式”，建立了国际上第一个脉动流动沸腾传热计算式，为我国热能工程学科的发展作出了杰出贡献。转发送别！ ...展开全文c,12/22/2019 19:16,0,1386,1258,9077,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlYCuFMHy?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【看直播！电影#人到中年经典再现#】1982年，一部名为《人到中年》的电影将一段深情含蓄却又沉重无奈的中年情感，呈现在了全国观众面前。跨越37年，今晚8点CCTV-1，@左曉卿 @演员郭晓东 将在#故事里的中国#再度演绎《人到中年》。看直播，一起重温经典！ O央视新闻的微博直播 .,12/22/2019 20:06,0,347,332,6006,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlYX13Vv6?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#冬至吃啥#【你的冬至咋过的？】#冬至来啦#，天至最寒昼最短，吃饱穿暖不觉寒。你的冬至怎样过的？喝酒驱寒、出门祭祖、投壶……带你寻觅属古时的人间烟火味。@街舞大象,12/22/2019 20:20,0,543,797,3758,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlZ2seAar?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【直播！#澳门回归20周年烟花表演# 为澳门转起！】为庆祝澳门回归20周年，今晚，华丽璀璨的烟花表演将点燃澳门夜空，毗邻的珠海横琴也加入了此次汇演！直播看精彩烟花秀，祝福澳门！祝福祖国！O央视新闻的微博直播 .,12/22/2019 21:00,0,1773,3076,30801,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlZiNs3Fk?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#亲历者讲述煤矿透水事故生死88小时#】12月14日，四川杉木树煤矿发生透水事故，88小时后，12月18日上午8点，13名被困矿工获救！在这期间他们经历了什么？矿工讲述杉木树煤矿透水事故生死88小时↓↓ O央视新闻的微博直播 .,12/22/2019 21:34,0,626,625,20926,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlZwunXzq?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【看完这段视频，你会更体谅爸爸妈妈】1982年，20多岁的潘虹出演电影《人到中年》。见证时代变迁，关注人到中年的困顿时刻。37年后，潘虹在#故事里的中国#感叹：“当我真正走过中年的时候，才深刻体会到中年人的责任和意义，就是看到生活的不易之后，依然昂首向前。” L央视新闻的微博视频,12/22/2019 22:05,0,1785,378,5292,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlZJ1ers1?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#主播说联播#【一些民营企业家欠债逾期未还该不该被称为“老赖”？】李梓萌：今天联播有条消息说，中央印发意见为民企营造更好的发展环境，这里说的“更好的发展环境”有一个关键词，那就是平等，比如意见要求保证各种所有制经济依法平等使用生产要素、同等受到法律保护等等。“平等”看起来似乎很简单 ...展开全文c,12/22/2019 22:36,0,788,638,4555,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/IlZVT5Kvb?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【夜读 | 她，还在等你的答案】 °她，还在等你的答案,12/22/2019 23:00,0,411,275,1812,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/Im05l33bg?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#2019年仅剩9天# 转起！为2019年发条微博！】距离全年结束仅剩9天，用今年最后的时间做好你真正该做的事情。人生只有走出来的美丽，没有等出来的辉煌。用一个全新的自己告别2019。一起努力吧！,12/23/2019 7:00,0,25308,6086,68766,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/Im3ebnhqQ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#当外军看到中国军人的手#】这双手的主人，守护着我们！转发！为中国军人！ L央视新闻的微博视频,12/23/2019 7:34,0,14562,5679,191379,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/Im3saDKMZ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#北京的云#【#北京火箭云# 转起分享！】今天清晨，北京上空再现“火箭云”，像是一条绚丽的彩带在天空延伸。气象专家@Walle胡啸 分析称可能是是飞机、火箭之类的飞行器尾迹造成的。,12/23/2019 7:57,0,442,374,2893,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/Im3BDr7wD?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【今天，致敬“医生天团”！】这一年，谢谢他们，治愈我们！#2019正能量天团#,12/23/2019 8:14,0,3728,1011,18104,4.45E+15,https://weibo.comhttps://www.weibo.com/2656274875/Im3Iqfi5n?from=page_1002062656274875_profile&wvr=6&mod=weibotime
